type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,close_reason,opening_time_bd,closing_time_bd
buy,0.01,0.01,XAUUSD,4662.346,4661.146,4661.146,,-0.11,0,-1.2,sl,2026-01-19 05:16:02.927,2026-01-19 05:18:14.196
buy,0.01,0.01,XAUUSD,4662.7,4666.439,4654.781,,-0.11,0,3.74,user,2026-01-19 05:20:04.246,2026-01-19 05:20:55.354
buy,0.01,0.01,XAGUSD,93.228,93.492,93.198,93.76,-1.0,0,13.2,user,2026-01-19 05:27:02.508,2026-01-19 05:30:50.935
buy,0.01,0.01,XAGUSD,93.623,93.506,93.506,94.333,-1.0,0,-5.85,sl,2026-01-19 05:34:09.658,2026-01-19 05:34:12.216
sell,0.01,0.01,XAGUSD,93.488,93.414,93.729,92.794,-1.0,0,3.7,user,2026-01-19 05:36:42.511,2026-01-19 05:37:50.755
buy,0.01,0.01,XAUUSD,4666.738,4665.213,4664.772,,-0.11,0,-1.53,user,2026-01-19 06:13:55.815,2026-01-19 06:14:35.681
buy,0.01,0.01,XAUUSD,4668.828,4677.557,4659.609,4693.322,-0.11,0,8.73,user,2026-01-19 05:41:19.390,2026-01-19 06:23:28.380
buy,0.01,0.01,XAUUSD,4676.999,4674.305,4673.841,,-0.11,0,-2.69,user,2026-01-19 06:25:52.721,2026-01-19 06:30:02.692
buy,0.01,0.01,XAUUSD,4677.617,4677.601,4675.866,4688.956,-0.11,0,-0.02,user,2026-01-19 06:34:27.529,2026-01-19 06:35:03.187
buy,0.01,0.01,XAUUSD,4679.309,4679.101,4677.231,4689.889,-0.11,0,-0.21,user,2026-01-19 06:39:35.526,2026-01-19 06:39:39.655
buy,0.01,0.01,XAUUSD,4677.72,4678.59,4677.373,4689.691,-0.11,0,0.87,user,2026-01-19 06:40:27.091,2026-01-19 06:40:43.317
buy,0.01,0.01,XAUUSD,4659.248,4656.935,4656.935,4673.472,-0.11,0,-2.31,sl,2026-01-19 07:26:02.564,2026-01-19 07:39:06.441
buy,0.01,0.01,XAUUSD,4660.857,4656.591,,,-0.11,0,-4.27,user,2026-01-19 07:38:04.177,2026-01-19 07:39:09.929
buy,0.01,0.03,XAUUSD,4658.03,4657.076,4657.348,4672.817,,0,-0.95,user,2026-01-19 07:39:35.041,2026-01-19 07:39:47.727
buy,0.01,0.03,XAUUSD,4658.03,4660.64,4657.348,4672.817,,0,2.61,user,2026-01-19 07:39:35.041,2026-01-19 07:40:17.624
buy,0.01,0.03,XAUUSD,4658.03,4657.348,4657.348,4672.817,-0.33,0,-0.68,sl,2026-01-19 07:39:35.041,2026-01-19 07:42:01.497
buy,0.01,0.03,XAUUSD,4662.446,4664.229,4661.914,4671.024,,0,1.78,user,2026-01-19 07:47:22.792,2026-01-19 07:50:07.616
buy,0.01,0.03,XAUUSD,4662.446,4662.483,4661.914,4671.024,,0,0.03,user,2026-01-19 07:47:22.792,2026-01-19 07:54:37.935
buy,0.01,0.03,XAUUSD,4662.446,4661.914,4661.914,4671.024,-0.33,0,-0.54,sl,2026-01-19 07:47:22.792,2026-01-19 07:55:42.641
buy,0.01,0.01,XAUUSD,4656.008,4653.942,,,-0.11,0,-2.07,user,2026-01-19 08:01:05.438,2026-01-19 08:02:01.087
buy,0.03,0.03,XAUUSD,4655.354,4653.747,4653.747,4659.611,-0.33,0,-4.82,sl,2026-01-19 08:03:25.029,2026-01-19 08:03:48.775
buy,0.05,0.05,XAUUSD,4654.304,4655.022,,,-0.55,0,3.59,user,2026-01-19 08:03:56.564,2026-01-19 08:04:01.607
buy,0.05,0.05,XAUUSD,4654.916,4655.501,,,-0.55,0,2.93,user,2026-01-19 08:04:17.020,2026-01-19 08:05:01.611
sell,0.03,0.05,XAUUSD,4662.434,4663.028,4664.13,4658.334,,0,-1.78,user,2026-01-19 08:10:00.926,2026-01-19 08:10:26.081
sell,0.02,0.05,XAUUSD,4662.434,4664.13,4664.13,4658.334,-0.55,0,-3.39,sl,2026-01-19 08:10:00.926,2026-01-19 08:11:01.570
buy,0.02,0.05,XAUUSD,4664.968,4662.402,,,,0,-5.14,user,2026-01-19 08:11:05.421,2026-01-19 08:11:44.359
buy,0.03,0.05,XAUUSD,4664.968,4662.513,,,-0.55,0,-7.36,user,2026-01-19 08:11:05.421,2026-01-19 08:11:50.891
sell,0.1,0.1,XAUUSD,4662.156,4660.866,4663.596,,-1.1,0,12.9,user,2026-01-19 08:13:18.256,2026-01-19 08:13:27.960
sell,0.05,0.1,XAUUSD,4659.957,4660.2210000000005,4662.604,4655.1,,0,-1.32,user,2026-01-19 08:12:51.563,2026-01-19 08:14:03.296
sell,0.02,0.1,XAUUSD,4659.957,4660.869,4662.604,4655.1,,0,-1.83,user,2026-01-19 08:12:51.563,2026-01-19 08:14:38.411
sell,0.01,0.1,XAUUSD,4659.957,4661.262,4662.604,4655.1,,0,-1.3,user,2026-01-19 08:12:51.563,2026-01-19 08:16:34.358
sell,0.01,0.1,XAUUSD,4659.957,4661.682,4662.604,4655.1,,0,-1.72,user,2026-01-19 08:12:51.563,2026-01-19 08:18:23.785
sell,0.05,0.1,XAUUSD,4659.502,4658.185,4660.807,4656.74,,0,6.58,user,2026-01-19 08:22:46.997,2026-01-19 08:23:45.013
sell,0.05,0.1,XAUUSD,4659.502,4657.589,4660.807,4656.74,-1.1,0,9.56,user,2026-01-19 08:22:46.997,2026-01-19 08:23:55.118
sell,0.01,0.1,XAUUSD,4659.957,4660.477,4662.604,4655.1,-1.1,0,-0.52,user,2026-01-19 08:12:51.563,2026-01-19 08:30:04.167
buy,0.01,0.01,XAUUSD,4660.85,4662.993,,,-0.11,0,2.14,user,2026-01-19 08:30:09.842,2026-01-19 08:30:29.698
buy,0.01,0.01,XAUUSD,4660.698,4662.649,,,-0.11,0,1.95,user,2026-01-19 08:31:02.917,2026-01-19 08:31:38.638
buy,0.01,0.01,XAUUSD,4661.416,4659.701,4659.94,,-0.11,0,-1.72,sl,2026-01-19 08:33:27.841,2026-01-19 08:33:56.002
buy,0.01,0.01,XAUUSD,4660.266,4659.416,,,-0.11,0,-0.85,user,2026-01-19 08:35:05.040,2026-01-19 08:35:16.165
buy,0.01,0.01,XAUUSD,4658.047,4660.517,4657.348,4663.441,-0.11,0,2.47,user,2026-01-19 08:42:05.537,2026-01-19 08:52:34.198
buy,0.01,0.01,XAUUSD,4670.777,4668.893,4668.893,4675.836,-0.11,0,-1.89,sl,2026-01-19 11:35:28.839,2026-01-19 11:39:29.870
buy,0.01,0.01,XAUUSD,4664.643,4668.495,4662.947,,-0.11,0,3.86,user,2026-01-19 11:43:55.231,2026-01-19 11:46:59.217
buy,0.01,0.01,XAUUSD,4668.059,4671.008,4664.171,4678.206,-0.11,0,2.95,user,2026-01-19 11:41:26.013,2026-01-19 11:56:57.929
buy,0.01,0.01,XAUUSD,4669.865,4667.358,4667.358,4678.967,-0.11,0,-2.51,sl,2026-01-19 12:00:31.520,2026-01-19 12:06:46.158
buy,0.01,0.01,USOIL,59.055,59.047,59.047,60.122,-0.13,0,-0.08,sl,2026-01-19 05:08:45.465,2026-01-19 12:15:29.421
buy,0.01,0.01,XAUUSD,4669.35,4674.0650000000005,4666.887,4677.668,-0.11,0,4.72,user,2026-01-19 12:16:56.646,2026-01-19 12:36:01.544
buy,0.01,0.01,XAUUSD,4674.968,4675.536,4673.924,,-0.11,0,0.57,user,2026-01-19 12:51:22.367,2026-01-19 12:52:07.073
buy,0.01,0.01,XAUUSD,4672.645,4669.91,4669.91,,-0.11,0,-2.74,sl,2026-01-19 18:34:34.737,2026-01-19 18:50:09.566
buy,0.01,0.01,XAUUSD,4670.873,4667.877,4667.877,4689.275,-0.11,0,-2.99,sl,2026-01-19 19:01:13.977,2026-01-19 19:42:24.946
buy,0.01,0.02,BTCUSD,92917.54,93029.18,92747.42,93136.68,,0,1.11,user,2026-01-19 19:31:01.354,2026-01-19 19:44:33.897
buy,0.01,0.02,BTCUSD,92917.54,92747.42,92747.42,93136.68,-0.32,0,-1.71,sl,2026-01-19 19:31:01.354,2026-01-19 20:09:21.441
buy,0.01,0.02,XAUUSD,4665.783,4666.819,4663.883,4672.506,,0,1.04,user,2026-01-19 20:41:24.303,2026-01-19 20:43:23.014
buy,0.01,0.02,XAUUSD,4665.783,4666.744,4663.883,4672.506,-0.22,0,0.96,user,2026-01-19 20:41:24.303,2026-01-19 20:44:13.405
buy,0.01,0.01,XAUUSD,4666.557,4669.5160000000005,4663.905,4674.485,-0.11,0,2.96,user,2026-01-19 20:18:27.758,2026-01-19 21:03:16.724
buy,0.01,0.01,XAUUSD,4665.583,4666.598,4663.907,4669.338,-0.11,0,1.02,user,2026-01-19 21:23:13.724,2026-01-19 21:32:44.740
sell,0.02,0.02,BTCUSD,92879.49,93016.94,93008.62,92670.1,-0.32,0,-2.75,sl,2026-01-19 21:32:11.009,2026-01-19 21:34:04.070
sell,0.01,0.01,XAUUSD,4671.541,4672.086,4672.086,4670.278,-0.11,0,-0.55,sl,2026-01-19 22:22:30.761,2026-01-19 22:23:00.047
sell,0.01,0.01,XAUUSD,4672.135,4671.916,4673.075,4670.137,-0.11,0,0.22,user,2026-01-19 22:25:24.074,2026-01-19 22:32:31.902
sell,0.01,0.01,XAUUSD,4672.544,4671.251,4674.535,4668.355,-0.11,0,1.29,user,2026-01-19 22:05:59.877,2026-01-19 22:36:42.223
buy,0.01,0.01,XAUUSD,4669.861,4671.4490000000005,4666.795,4677.548,-0.11,0,1.59,user,2026-01-20 07:59:05.103,2026-01-20 08:02:10.039
buy,0.01,0.01,XAUUSD,4668.952,4665.916,4665.916,4677.286,-0.11,0,-3.03,sl,2026-01-20 08:05:08.755,2026-01-20 08:12:37.876
buy,0.01,0.01,XAUUSD,4667.986,4670.31,4666.95,,-0.11,0,2.32,user,2026-01-20 08:21:04.460,2026-01-20 08:26:21.531
buy,0.01,0.01,XAUUSD,4699.105,4698.616,4696.651,4703.914,-0.11,0,-0.49,user,2026-01-20 11:15:18.381,2026-01-20 11:20:52.394
buy,0.01,0.01,XAUUSD,4696.038,4696.481,,,-0.11,0,0.44,user,2026-01-20 11:29:53.462,2026-01-20 11:30:07.089
buy,0.01,0.01,XAUUSD,4698.522,4694.893,4694.893,4703.894,-0.11,0,-3.63,sl,2026-01-20 11:26:27.614,2026-01-20 11:30:45.636
buy,0.01,0.01,XAUUSD,4700.295,4704.885,4697.81,,-0.11,0,4.59,user,2026-01-20 11:32:08.177,2026-01-20 11:37:30.749
sell,0.01,0.01,BTCUSD,91603.95,91757.41,91744.06,91272.74,-0.16,0,-1.53,sl,2026-01-20 11:48:07.619,2026-01-20 11:51:59.137
buy,0.01,0.01,XAUUSD,4710.293,4714.956,4707.381,,-0.11,0,4.67,user,2026-01-20 12:02:09.763,2026-01-20 12:06:07.632
buy,0.01,0.01,XAUUSD,4714.59,4713.554,4713.554,4717.494,-0.11,0,-1.04,sl,2026-01-20 12:08:47.342,2026-01-20 12:09:03.025
buy,0.01,0.01,XAUUSD,4718.839,4716.502,4716.045,,-0.11,0,-2.34,user,2026-01-20 13:51:38.654,2026-01-20 13:55:40.267
buy,0.01,0.01,XAUUSD,4717.519,4715.972,4715.972,4721.49,-0.11,0,-1.55,sl,2026-01-20 13:56:42.297,2026-01-20 13:58:05.503
buy,0.01,0.02,XAUUSD,4716.823,4718.986,4715.969,4721.637,,0,2.17,user,2026-01-20 14:01:47.582,2026-01-20 14:02:21.743
buy,0.01,0.02,XAUUSD,4716.823,4720.595,4715.969,4721.637,-0.22,0,3.78,user,2026-01-20 14:01:47.582,2026-01-20 14:04:43.200
buy,0.02,0.02,XAUUSD,4719.151,4719.951,,,-0.22,0,1.6,user,2026-01-20 14:05:23.484,2026-01-20 14:05:27.956
buy,0.01,0.01,XAUUSD,4719.795,4721.312,4718.968,,-0.11,0,1.51,user,2026-01-20 14:07:25.560,2026-01-20 14:07:53.344
buy,0.01,0.01,XAUUSD,4730.073,4731.281,4727.929,,-0.11,0,1.21,user,2026-01-20 17:41:03.436,2026-01-20 17:41:50.911
buy,0.01,0.01,XAUUSD,4732.341,4732.22,4731.455,4735.397,-0.11,0,-0.12,user,2026-01-20 17:45:25.899,2026-01-20 17:49:47.282
buy,0.01,0.01,XAUUSD,4726.784,4728.232,4725.833,4729.696,-0.11,0,1.45,user,2026-01-20 18:26:46.282,2026-01-20 18:27:40.189
buy,0.01,0.01,XAUUSD,4727.591,4726.987,,,-0.11,0,-0.6,user,2026-01-20 18:28:23.765,2026-01-20 18:29:49.516
buy,0.02,0.02,XAUUSD,4725.016,4725.847,4724.165,,-0.22,0,1.66,user,2026-01-20 18:38:26.161,2026-01-20 18:39:59.914
buy,0.01,0.01,XAUUSD,4725.768,4727.57,4724.251,4733.456,-0.11,0,1.8,user,2026-01-20 18:37:53.964,2026-01-20 18:46:48.103
buy,0.01,0.02,XAUUSD,4726.218,4726.955,4724.85,,,0,0.74,user,2026-01-20 18:45:11.956,2026-01-20 18:50:08.906
buy,0.01,0.02,XAUUSD,4726.218,4727.945,4724.85,,-0.22,0,1.73,user,2026-01-20 18:45:11.956,2026-01-20 18:59:58.628
buy,0.01,0.01,XAUUSD,4725.328,4726.698,4723.796,,-0.11,0,1.37,user,2026-01-20 19:01:02.456,2026-01-20 19:03:07.430
buy,0.01,0.01,XAUUSD,4725.794,4724.359,,,-0.11,0,-1.43,user,2026-01-20 19:03:12.487,2026-01-20 19:03:29.109
buy,0.01,0.01,XAUUSD,4722.954,4724.908,4719.851,,-0.11,0,1.96,user,2026-01-20 19:04:25.547,2026-01-20 19:04:55.617
buy,0.01,0.01,XAUUSD,4722.907,4725.657,4719.783,,-0.11,0,2.75,user,2026-01-20 19:05:10.388,2026-01-20 19:06:38.510
buy,0.01,0.01,XAUUSD,4723.978,4719.858,4719.858,4753.304,-0.11,0,-4.12,sl,2026-01-20 19:09:04.700,2026-01-20 19:21:57.330
buy,0.02,0.02,XAUUSD,4721.756,4717.2880000000005,,,-0.22,0,-8.93,user,2026-01-20 19:21:38.017,2026-01-20 19:22:10.644
sell,0.02,0.03,XAUUSD,4720.541,4720.419,4723.395,4716.16,,0,0.24,user,2026-01-20 19:24:04.710,2026-01-20 19:25:03.597
sell,0.01,0.03,XAUUSD,4720.541,4720.819,4723.395,4716.16,-0.33,0,-0.28,user,2026-01-20 19:24:04.710,2026-01-20 19:25:22.166
sell,0.03,0.03,XAUUSD,4716.759,4722.661,4722.428,4709.529,-0.33,0,-17.7,sl,2026-01-20 19:33:58.476,2026-01-20 19:34:17.372
buy,0.02,0.03,XAUUSD,4723.267,4720.908,,4729.607,,0,-4.71,user,2026-01-20 19:35:04.601,2026-01-20 19:36:03.845
buy,0.1,0.1,XAUUSD,4721.78,4721.771,,4726.632,-1.1,0,-0.09,user,2026-01-20 19:37:10.840,2026-01-20 19:37:34.137
buy,0.1,0.1,XAUUSD,4724.57,4721.400000000001,,4728.721,-1.1,0,-31.7,user,2026-01-20 19:38:54.161,2026-01-20 19:39:32.579
sell,0.02,0.02,BTCUSD,90837.21,91007.22,91007.22,90467.5,-0.32,0,-3.4,sl,2026-01-20 19:31:51.749,2026-01-20 19:39:59.894
buy,0.1,0.1,XAUUSD,4722.03,4722.484,4720.076,4724.742,-1.1,0,4.54,user,2026-01-20 19:40:14.327,2026-01-20 19:40:20.683
buy,0.12,0.12,XAUUSD,4726.813,4727.154,4725.556,4730.222,-1.32,0,4.09,user,2026-01-20 19:42:55.707,2026-01-20 19:43:43.637
buy,0.01,0.03,XAUUSD,4723.267,4729.607,,4729.607,-0.33,0,6.34,tp,2026-01-20 19:35:04.601,2026-01-20 19:44:32.805
buy,0.1,0.1,XAUUSD,4728.541,4729.951,4727.535,,-1.1,0,14.1,user,2026-01-20 19:47:21.724,2026-01-20 19:47:30.110
buy,0.03,0.05,XAUUSD,4728.173,4732.078,4727.858,,,0,11.71,user,2026-01-20 19:45:32.049,2026-01-20 19:50:44.087
buy,0.01,0.05,XAUUSD,4728.173,4731.96,4727.858,,,0,3.79,user,2026-01-20 19:45:32.049,2026-01-20 19:52:44.440
buy,0.01,0.05,XAUUSD,4728.173,4727.858,4727.858,,-0.55,0,-0.31,sl,2026-01-20 19:45:32.049,2026-01-20 19:53:18.578
buy,0.05,0.1,XAUUSD,4729.907,4730.353,4729.573,4733.433,,0,2.23,user,2026-01-20 19:53:39.676,2026-01-20 19:54:03.771
buy,0.05,0.1,XAUUSD,4729.907,4732.416,4729.573,4733.433,-1.1,0,12.54,user,2026-01-20 19:53:39.676,2026-01-20 19:55:01.936
buy,0.1,0.1,XAUUSD,4735.211,4735.844,4733.547,,-1.1,0,6.33,user,2026-01-20 19:57:36.847,2026-01-20 19:57:54.848
buy,0.1,0.1,XAUUSD,4742.685,4739.837,4739.837,,-1.1,0,-28.48,sl,2026-01-20 20:05:12.094,2026-01-20 20:05:23.230
buy,0.1,0.1,XAUUSD,4736.713,4735.322,4735.322,,-1.1,0,-13.91,sl,2026-01-20 20:06:34.919,2026-01-20 20:06:39.393
buy,0.01,0.01,XAUUSD,4740.234,4733.52,4733.52,,-0.11,0,-6.71,sl,2026-01-20 20:00:45.228,2026-01-20 20:07:02.249
buy,0.05,0.05,XAUUSD,4733.803,4734.718,4732.406,,-0.55,0,4.57,user,2026-01-20 20:08:32.493,2026-01-20 20:08:58.456
buy,0.05,0.05,XAUUSD,4735.91,4738.617,4733.212,,-0.55,0,13.54,user,2026-01-20 20:10:27.685,2026-01-20 20:11:47.157
buy,0.02,0.05,XAUUSD,4735.435,4740.64,4735.224,,,0,10.41,user,2026-01-20 20:09:36.270,2026-01-20 20:12:54.256
buy,0.01,0.05,XAUUSD,4735.435,4739.07,4735.224,,,0,3.63,user,2026-01-20 20:09:36.270,2026-01-20 20:14:00.629
buy,0.01,0.05,XAUUSD,4735.435,4740.616,4735.224,,,0,5.18,user,2026-01-20 20:09:36.270,2026-01-20 20:14:59.231
buy,0.05,0.05,XAUUSD,4742.286,4742.467000000001,4741.424,,-0.55,0,0.91,user,2026-01-20 20:18:00.007,2026-01-20 20:18:21.230
buy,0.05,0.05,XAUUSD,4743.953,4742.471,4742.471,,-0.55,0,-7.41,sl,2026-01-20 20:24:15.800,2026-01-20 20:24:16.322
buy,0.01,0.05,XAUUSD,4735.435,4741.8240000000005,4735.224,,-0.55,0,6.38,user,2026-01-20 20:09:36.270,2026-01-20 20:24:44.734
buy,0.1,0.1,XAUUSD,4743.559,4744.812,4740.86,4746.899,-1.1,0,12.53,user,2026-01-20 20:27:14.102,2026-01-20 20:27:27.997
buy,0.05,0.05,XAUUSD,4748.896,4748.941,4746.738,4752.496,-0.55,0,0.23,user,2026-01-20 20:28:54.658,2026-01-20 20:29:44.278
buy,0.01,0.02,XAUUSD,4741.54,4741.361,4735.592,4749.762,,0,-0.18,user,2026-01-20 20:31:30.239,2026-01-20 20:32:46.492
buy,0.01,0.02,XAUUSD,4741.54,4735.592,4735.592,4749.762,-0.22,0,-5.95,sl,2026-01-20 20:31:30.239,2026-01-20 20:33:58.411
sell,0.05,0.05,XAUUSD,4730.194,4730.098,4736.295,4718.612,-0.55,0,0.48,user,2026-01-20 20:36:47.772,2026-01-20 20:37:04.748
sell,0.03,0.03,XAUUSD,4731.813,4737.491,4736.295,4725.404,-0.33,0,-17.03,sl,2026-01-20 20:38:00.228,2026-01-20 20:38:55.933
buy,0.05,0.1,XAUUSD,4739.216,4737.014,4731.845,4746.6,,0,-11.01,user,2026-01-20 20:40:25.175,2026-01-20 20:42:19.589
buy,0.03,0.1,XAUUSD,4739.216,4737.5650000000005,4731.845,4746.6,,0,-4.95,user,2026-01-20 20:40:25.175,2026-01-20 20:43:30.123
buy,0.1,0.1,XAUUSD,4737.575,4738.491,4733.869,4744.646,-1.1,0,9.16,user,2026-01-20 20:46:32.368,2026-01-20 20:46:37.765
buy,0.1,0.1,XAUUSD,4737.664,4735.384,4735.296,4746.073,-1.1,0,-22.8,so,2026-01-20 20:47:45.715,2026-01-20 20:47:49.068
buy,0.02,0.1,XAUUSD,4739.216,4735.384,4731.845,4746.6,-1.1,0,-7.66,so,2026-01-20 20:40:25.175,2026-01-20 20:47:49.069
buy,0.1,0.1,XAUUSD,4739.957,4735.358,4735.592,4746.369,-1.1,0,-45.99,sl,2026-01-20 20:46:18.290,2026-01-20 20:47:49.102
buy,0.02,0.02,XAUUSD,4736.337,4738.793,4732.837,,-0.22,0,4.92,user,2026-01-20 20:54:11.258,2026-01-20 20:54:23.639
sell,0.02,0.02,XAUUSD,4740.044,4738.395,4744.381,,-0.22,0,3.3,user,2026-01-20 20:57:52.664,2026-01-20 20:58:07.645
sell,0.01,0.02,XAUUSD,4737.511,4740.131,4742.844,4733.966,,0,-2.62,user,2026-01-20 20:56:24.968,2026-01-20 20:59:34.829
sell,0.01,0.02,XAUUSD,4737.511,4740.933,4742.844,4733.966,-0.22,0,-3.42,user,2026-01-20 20:56:24.968,2026-01-20 20:59:36.717
buy,0.01,0.02,XAUUSD,4743.984,4743.703,4737.69,4750.999,,0,-0.28,user,2026-01-20 21:01:21.563,2026-01-20 21:01:43.312
buy,0.02,0.02,XAUUSD,4743.89,4745.9220000000005,,,-0.22,0,4.06,user,2026-01-20 21:02:20.580,2026-01-20 21:02:43.275
buy,0.02,0.02,XAUUSD,4744.585,4745.188,,,-0.22,0,1.21,user,2026-01-20 21:04:21.428,2026-01-20 21:04:30.188
buy,0.01,0.02,XAUUSD,4743.984,4747.135,4737.69,4750.999,-0.22,0,3.16,user,2026-01-20 21:01:21.563,2026-01-20 21:04:59.867
buy,0.01,0.02,XAUUSD,4744.742,4746.713,4743.178,,,0,1.97,user,2026-01-20 21:05:45.677,2026-01-20 21:06:09.181
buy,0.02,0.02,XAUUSD,4744.327,4746.113,4743.6,,-0.22,0,3.58,user,2026-01-20 21:06:35.046,2026-01-20 21:06:44.591
buy,0.01,0.02,XAUUSD,4744.742,4744.0650000000005,4743.178,,-0.22,0,-0.67,user,2026-01-20 21:05:45.677,2026-01-20 21:06:56.884
buy,0.05,0.05,XAUUSD,4746.84,4744.3150000000005,4744.742,,-0.55,0,-12.62,sl,2026-01-20 21:08:16.828,2026-01-20 21:08:56.497
buy,0.05,0.05,XAUUSD,4745.814,4743.873,4743.873,4751.694,-0.55,0,-9.7,sl,2026-01-20 21:10:29.194,2026-01-20 21:10:44.860
buy,0.01,0.01,XAUUSD,4745.859,4744.218,4736.281,4775.391,-0.11,0,-1.64,so,2026-01-20 21:11:16.727,2026-01-20 21:11:59.867
sell,0.06,0.06,XAUUSD,4731.305,4729.175,4733.7,4725.474,-0.66,0,12.78,user,2026-01-20 21:41:05.381,2026-01-20 21:41:35.306
buy,0.03,0.04,XAUUSD,4738.311,4737.727,4735.759,4743.49,,0,-1.75,user,2026-01-20 21:51:13.095,2026-01-20 21:53:42.365
buy,0.01,0.04,XAUUSD,4738.311,4735.759,4735.759,4743.49,-0.44,0,-2.55,sl,2026-01-20 21:51:13.095,2026-01-20 21:55:01.623
sell,0.1,0.1,XAUUSD,4735.652,4734.926,4738.59,4730.495,-1.1,0,7.26,user,2026-01-20 21:55:20.601,2026-01-20 21:55:35.995
buy,0.03,0.05,XAUUSD,4735.175,4737.9710000000005,4732.156,4741.38,,0,8.38,user,2026-01-20 21:59:11.549,2026-01-20 21:59:38.688
buy,0.02,0.05,XAUUSD,4735.175,4737.585,4732.156,4741.38,-0.55,0,4.82,user,2026-01-20 21:59:11.549,2026-01-20 21:59:56.624
buy,0.05,0.05,XAUUSD,4736.482,4737.992,4734.581,4742.677,-0.55,0,7.55,user,2026-01-20 22:02:08.429,2026-01-20 22:03:01.184
buy,0.05,0.05,XAUUSD,4734.779,4733.342000000001,4731.867,4739.963,-0.55,0,-7.19,user,2026-01-20 22:04:17.689,2026-01-20 22:04:34.262
sell,0.05,0.05,XAUUSD,4731.28,4730.575,4735.213,4725.498,-0.55,0,3.52,user,2026-01-20 22:05:19.149,2026-01-20 22:05:34.465
buy,0.03,0.05,XAUUSD,4733.055,4735.974,4729.77,4738.554,,0,8.75,user,2026-01-20 22:07:31.342,2026-01-20 22:07:56.238
buy,0.02,0.05,XAUUSD,4733.055,4735.396,4729.77,4738.554,-0.55,0,4.68,user,2026-01-20 22:07:31.342,2026-01-20 22:08:05.724
buy,0.05,0.05,XAUUSD,4743.535,4742.827,4741.846,4749.263,-0.55,0,-3.54,user,2026-01-20 22:16:45.981,2026-01-20 22:17:31.129
sell,0.1,0.1,XAUUSD,4741.064,4743.025000000001,4742.759,4738.384,-1.1,0,-19.61,sl,2026-01-20 22:20:03.403,2026-01-20 22:20:54.669
sell,0.05,0.1,XAUUSD,4740.414,4736.445,4744.381,4734.304,,0,19.84,user,2026-01-20 22:22:37.683,2026-01-20 22:25:25.436
sell,0.05,0.1,XAUUSD,4740.414,4735.871,4744.381,4734.304,-1.1,0,22.71,user,2026-01-20 22:22:37.683,2026-01-20 22:25:51.561
buy,0.05,0.05,XAUUSD,4742.595,4743.225,4740.837,4744.265,-0.55,0,3.15,user,2026-01-20 22:33:30.023,2026-01-20 22:34:15.911
buy,0.05,0.05,XAUUSD,4742.927,4743.3550000000005,4741.841,4744.615,-0.55,0,2.14,user,2026-01-20 22:36:15.500,2026-01-20 22:36:37.388
buy,0.05,0.05,XAUUSD,4743.255,4743.231,4741.878,4744.461,-0.55,0,-0.12,user,2026-01-20 22:37:08.403,2026-01-20 22:37:33.979
buy,0.02,0.02,XAUUSD,4745.121,4744.927,4742.038,4748.964,-0.22,0,-0.39,user,2026-01-20 22:40:03.683,2026-01-20 22:41:13.875
buy,0.05,0.05,XAUUSD,4745.552,4745.4980000000005,4743.649,4747.572,-0.55,0,-0.27,user,2026-01-20 22:44:25.099,2026-01-20 22:44:56.964
buy,0.1,0.1,XAUUSD,4747.248,4747.814,4745.611,4749.299,-1.1,0,5.66,user,2026-01-20 22:48:19.143,2026-01-20 22:49:01.854
buy,0.05,0.05,XAUUSD,4747.421,4748.535,4745.838,4749.517,-0.55,0,5.57,user,2026-01-20 22:52:29.891,2026-01-20 22:52:56.871
buy,0.02,0.05,XAUUSD,4748.403,4751.601,4747.325,4753.473,,0,6.39,user,2026-01-20 23:04:04.825,2026-01-20 23:04:43.620
buy,0.01,0.05,XAUUSD,4748.403,4748.9130000000005,4747.325,4753.473,,0,0.51,user,2026-01-20 23:04:04.825,2026-01-20 23:09:51.146
buy,0.02,0.05,XAUUSD,4748.403,4747.325,4747.325,4753.473,-0.55,0,-2.16,sl,2026-01-20 23:04:04.825,2026-01-20 23:10:21.417
buy,0.03,0.05,XAUUSD,4753.04,4755.353,4751.867,4759.313,,0,6.94,user,2026-01-20 23:15:07.688,2026-01-20 23:17:46.706
buy,0.01,0.05,XAUUSD,4753.04,4754.219,4751.867,4759.313,,0,1.18,user,2026-01-20 23:15:07.688,2026-01-20 23:19:05.631
buy,0.01,0.05,XAUUSD,4753.04,4752.965,4751.867,4759.313,-0.55,0,-0.07,user,2026-01-20 23:15:07.688,2026-01-20 23:20:22.080
sell,0.01,0.03,XAUUSD,4753.074,4753.124,4756.195,4748.699,,0,-0.05,user,2026-01-20 23:25:32.668,2026-01-20 23:25:52.942
sell,0.01,0.03,XAUUSD,4753.074,4753.808,4756.195,4748.699,,0,-0.74,user,2026-01-20 23:25:32.668,2026-01-20 23:27:21.261
sell,0.01,0.03,XAUUSD,4753.074,4756.195,4756.195,4748.699,-0.33,0,-3.13,sl,2026-01-20 23:25:32.668,2026-01-20 23:29:14.117
buy,0.1,0.1,XAUUSD,4755.493,4753.865,4753.865,4757.411,-1.1,0,-16.28,sl,2026-01-20 23:30:45.209,2026-01-20 23:33:03.549
