ticket,opening_time_utc,closing_time_utc,type,lots,original_position_size,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usd,swap_usd,profit_usd,equity_usd,margin_level,close_reason
1935759903,2026-01-11T23:05:21.492000,2026-01-11T23:19:33.753000,buy,0.01,0.01,XAUUSD,4523.411,4532.33,4508.781,4538.64,-0.11,0,8.92,,,user
1935726799,2026-01-11T19:06:03.397000,2026-01-11T19:47:00.900000,buy,0.01,0.01,BTCUSD,90782.06,90626.95,90629.01,91080.6,-0.16,0,-1.55,,,sl
1926711985,2026-01-05T17:00:54.031000,2026-01-05T17:01:02.511000,sell,0.05,0.05,XAUUSD,4440.188,4441.793,4445.067,4431.947,-0.55,0,-8.03,-0.88,,so
1926706742,2026-01-05T16:59:13.129000,2026-01-05T17:00:14.506000,buy,0.05,0.05,XAUUSD,4444.142,4439.378,4439.378,4452.498,-0.55,0,-23.82,,,sl
1926702365,2026-01-05T16:57:05.044000,2026-01-05T16:59:37.403000,buy,0.05,0.05,XAUUSD,4448.874,4442.677,,4457.245,-0.55,0,-30.98,,,user
1926698602,2026-01-05T16:55:22.534000,2026-01-05T16:56:54.568000,buy,0.01,0.01,XAUUSD,4451.729,4448.102,,,-0.11,0,-3.63,,,user
1926697796,2026-01-05T16:55:06.140000,2026-01-05T16:56:54.558000,buy,0.01,0.01,XAUUSD,4452.308,4448.102,,,-0.11,0,-4.21,,,user
1926694304,2026-01-05T16:52:53.175000,2026-01-05T16:56:54.547000,buy,0.01,0.01,XAUUSD,4453.257,4448.102,,,-0.11,0,-5.16,,,user
1926684128,2026-01-05T16:49:16.493000,2026-01-05T16:50:14.794000,buy,0.05,0.05,XAUUSD,4447.917,4451.307,,4454.958,-0.55,0,16.95,,,user
1926676103,2026-01-05T16:41:03.378000,2026-01-05T16:46:37.857000,buy,0.05,0.05,XAUUSD,4445.698,4445.533,,4455.468,-0.55,0,-0.82,,,user
1926676486,2026-01-05T16:41:28.688000,2026-01-05T16:43:06.306000,buy,0.05,0.05,XAUUSD,4444.575,4445.4310000000005,,,-0.55,0,4.28,,,user
1926670266,2026-01-05T16:35:50.523000,2026-01-05T16:37:48.333000,buy,0.05,0.05,XAUUSD,4444.953,4443.905,4442.635,4447.717,-0.55,0,-5.24,,,user
1926669553,2026-01-05T16:35:18.452000,2026-01-05T16:36:12.240000,buy,0.05,0.05,XAUUSD,4446.121,4443.706,4443.706,4448.788,-0.55,0,-12.08,,,sl
1926657361,2026-01-05T16:28:25.274000,2026-01-05T16:28:50.822000,buy,0.01,0.01,XAUUSD,4443.076,4442.027,4442.027,4445.979,-0.11,0,-1.05,,,sl
1926648639,2026-01-05T16:21:55.401000,2026-01-05T16:26:32.472000,sell,0.01,0.02,XAUUSD,4445.285,4442.027,4447.569,4442.027,-0.22,0,3.26,,,tp
1926648639,2026-01-05T16:21:55.401000,2026-01-05T16:23:11.208000,sell,0.01,0.02,XAUUSD,4445.285,4445.558,4447.569,4442.027,,0,-0.27,,,user
1926642952,2026-01-05T16:17:54.184000,2026-01-05T16:21:39.365000,buy,0.01,0.01,XAUUSD,4446.216,4444.134,4444.736,4449.568,-0.11,0,-2.09,,,sl
1926635596,2026-01-05T16:14:10.973000,2026-01-05T16:14:57.557000,buy,0.02,0.03,XAUUSD,4446.185,4446.627,4442.153,4450.901,-0.33,0,0.88,,,user
1926635596,2026-01-05T16:14:10.973000,2026-01-05T16:14:25.184000,buy,0.01,0.03,XAUUSD,4446.185,4445.997,4442.153,4450.901,,0,-0.19,,,user
1926629385,2026-01-05T16:11:17.373000,2026-01-05T16:11:52.266000,buy,0.01,0.02,XAUUSD,4443.278,4441.368,4439.236,4446.652,-0.22,0,-1.91,,,user
1926629385,2026-01-05T16:11:17.373000,2026-01-05T16:11:38.709000,buy,0.01,0.02,XAUUSD,4443.278,4441.96,4439.236,4446.652,,0,-1.32,,,user
1926624290,2026-01-05T16:08:35.039000,2026-01-05T16:10:53.622000,buy,0.01,0.01,XAUUSD,4441.558,4439.725,4439.725,4444.565,-0.11,0,-1.83,,,sl
1926616568,2026-01-05T16:06:15.530000,2026-01-05T16:06:21.095000,buy,0.01,0.01,XAUUSD,4446.002,4444.848,4445.358,4452.693,-0.11,0,-1.15,,,sl
1926607144,2026-01-05T16:01:47.275000,2026-01-05T16:06:20.949000,buy,0.01,0.01,XAUUSD,4449.668,4444.953,4445.36,4455.498,-0.11,0,-4.72,,,sl
1926602582,2026-01-05T15:59:45.044000,2026-01-05T16:01:19.158000,buy,0.01,0.01,XAUUSD,4448.633,4451.463,4444.659,4456.403,-0.11,0,2.83,,,user
1926583959,2026-01-05T15:49:34.330000,2026-01-05T15:54:26.161000,buy,0.01,0.01,XAUUSD,4443.702,4444.284,4439.97,4449.49,-0.11,0,0.58,,,user
1926562735,2026-01-05T15:43:07.741000,2026-01-05T15:49:06.408000,buy,0.01,0.01,XAUUSD,4442.941,4443.179,4443.179,4453.774,-0.11,0,0.24,,,sl
1926566872,2026-01-05T15:44:19.008000,2026-01-05T15:44:27.780000,buy,0.02,0.02,XAUUSD,4444.587,4446.697,4441.195,4450.715,-0.22,0,4.22,,,user
1926554637,2026-01-05T15:40:09.101000,2026-01-05T15:41:28.802000,buy,0.02,0.02,XAUUSD,4438.913,4440.241,4436.101,4454.616,-0.22,0,2.65,,,user
1926547350,2026-01-05T15:38:03.231000,2026-01-05T15:38:46.684000,buy,0.02,0.02,XAUUSD,4438.855,4436.031,4436.031,4454.545,-0.22,0,-5.65,,,sl
1926538465,2026-01-05T15:34:49.488000,2026-01-05T15:36:43.739000,buy,0.01,0.02,XAUUSD,4443.026,4439.051,4439.051,4454.475,-0.22,0,-3.98,,,sl
1926538465,2026-01-05T15:34:49.488000,2026-01-05T15:35:24.014000,buy,0.01,0.02,XAUUSD,4443.026,4444.579,4439.051,4454.475,,0,1.55,,,user
1926530874,2026-01-05T15:31:37.465000,2026-01-05T15:34:07.456000,buy,0.01,0.01,XAUUSD,4443.775,4441.077,4441.077,4454.847,-0.11,0,-2.7,,,sl
1926524570,2026-01-05T15:29:18.772000,2026-01-05T15:30:06.180000,buy,0.01,0.01,XAUUSD,4445.162,4443.486,4443.831,4446.85,-0.11,0,-1.67,,,sl
1926522210,2026-01-05T15:28:38.754000,2026-01-05T15:28:39.708000,buy,0.01,0.01,XAUUSD,4445.872,4445.735,4445.735,4453.476,-0.11,0,-0.13,,,sl
1926513987,2026-01-05T15:25:27.136000,2026-01-05T15:27:40.816000,buy,0.01,0.01,XAUUSD,4445.243,4447.702,4447.702,4453.301,-0.11,0,2.46,,,sl
1926510907,2026-01-05T15:24:41.022000,2026-01-05T15:25:02.118000,buy,0.01,0.01,XAUUSD,4449.587,4447.731,4444.102,4456.522,-0.11,0,-1.86,,,user
1926509233,2026-01-05T15:23:43.740000,2026-01-05T15:24:29.373000,buy,0.01,0.01,XAUUSD,4449.497,4450.852,4445.291,4453.032,-0.11,0,1.35,,,user
1926501171,2026-01-05T15:20:07.841000,2026-01-05T15:21:18.231000,buy,0.01,0.01,XAUUSD,4450.246,4450.078,4445.388,4457.807,-0.11,0,-0.17,,,user
1926502255,2026-01-05T15:20:35.102000,2026-01-05T15:20:49.334000,buy,0.01,0.01,XAUUSD,4448.791,4450.097,4447.613,4456.27,-0.11,0,1.31,,,user
1926497427,2026-01-05T15:18:17.347000,2026-01-05T15:18:21.023000,buy,0.01,0.01,XAUUSD,4449.909,4448.968,4448.968,4457.831,-0.11,0,-0.94,,,sl
1926486920,2026-01-05T15:14:23.239000,2026-01-05T15:16:35.265000,buy,0.01,0.01,XAUUSD,4448.33,4448.934,4445.388,4452.935,-0.11,0,0.6,,,user
1926475223,2026-01-05T15:11:06.402000,2026-01-05T15:11:23.278000,sell,0.01,0.01,XAUUSD,4450.077,4449.658,4451.464,4443.064,-0.11,0,0.42,,,user
1926472920,2026-01-05T15:10:35.713000,2026-01-05T15:10:47.779000,buy,0.01,0.01,XAUUSD,4452.069,4449.697,4450.569,4458.969,-0.11,0,-2.37,,,sl
1926472105,2026-01-05T15:10:24.224000,2026-01-05T15:10:29.459000,buy,0.01,0.01,XAUUSD,4452.169,4451.229,4451.229,4459.63,-0.11,0,-0.94,,,sl
1926468016,2026-01-05T15:08:58.250000,2026-01-05T15:09:23.273000,buy,0.01,0.01,XAUUSD,4453.466,4453.71,4449.785,4460.385,-0.11,0,0.24,,,user
1926468818,2026-01-05T15:09:09.357000,2026-01-05T15:09:12.544000,buy,0.01,0.01,XAUUSD,4452.621,4453.472,4447.908,4458.508,-0.11,0,0.85,,,user
1926458186,2026-01-05T15:06:35.935000,2026-01-05T15:06:42.638000,buy,0.01,0.01,XAUUSD,4452.615,4451.209,4451.46,4457.12,-0.11,0,-1.41,,,sl
1926433695,2026-01-05T15:01:42.074000,2026-01-05T15:03:08.284000,buy,0.01,0.01,XAUUSD,4444.019,4448.309,4436.85,4454.636,-0.11,0,4.29,,,user
1926423663,2026-01-05T14:59:26.773000,2026-01-05T15:00:03.916000,buy,0.01,0.01,XAUUSD,4437.183,4440.803,4435.868,4440.803,-0.11,0,3.62,,,tp
1926417821,2026-01-05T14:57:50.098000,2026-01-05T14:57:55.192000,buy,0.01,0.01,XAUUSD,4437.721,4436.2880000000005,,4443.87,-0.11,0,-1.43,,,user
1926418535,2026-01-05T14:57:18.291000,2026-01-05T14:57:47.898000,buy,0.01,0.01,XAUUSD,4439.995,4437.8,4437.485,4443.549,-0.11,0,-2.2,,,user
1926414912,2026-01-05T14:56:05.661000,2026-01-05T14:56:21.965000,buy,0.01,0.01,XAUUSD,4440.486,4439.448,4439.448,4441.919,-0.11,0,-1.04,,,sl
1926407371,2026-01-05T14:54:21.146000,2026-01-05T14:54:28.459000,buy,0.01,0.01,XAUUSD,4437.372,4437.7300000000005,4435.637,4439.16,-0.11,0,0.36,,,user
1926381741,2026-01-05T14:46:11.013000,2026-01-05T14:46:16.560000,buy,0.01,0.01,XAUUSD,4431.624,4432.234,4425.275,4434.964,-0.11,0,0.61,,,user
1926379406,2026-01-05T14:45:35.835000,2026-01-05T14:45:38.897000,buy,0.01,0.01,XAUUSD,4428.736,4429.488,4426.091,4433.811,-0.11,0,0.75,,,user
1926376849,2026-01-05T14:45:04.985000,2026-01-05T14:45:09.530000,buy,0.01,0.01,XAUUSD,4430.079,4430.726,4427.705,4435.425,-0.11,0,0.65,,,user
1926366078,2026-01-05T14:41:15.603000,2026-01-05T14:41:21.816000,buy,0.01,0.01,XAUUSD,4424.003,4424.369,4421.901,4429.623,-0.11,0,0.37,,,user
1926355818,2026-01-05T14:38:36.304000,2026-01-05T14:39:05.027000,buy,0.01,0.01,XAUUSD,4421.026,4422.129,4417.939,4424.647,-0.11,0,1.1,,,user
1926348066,2026-01-05T14:36:09.755000,2026-01-05T14:37:36.896000,buy,0.01,0.01,XAUUSD,4419.901,4419.887,4420.316,4425.017,-0.11,0,-0.01,,,sl
1926335457,2026-01-05T14:33:03.815000,2026-01-05T14:35:12.339000,buy,0.01,0.01,XAUUSD,4424.006,4423.116,4423.116,4434.239,-0.11,0,-0.89,,,sl
1926328295,2026-01-05T14:31:10.615000,2026-01-05T14:31:29.648000,buy,0.01,0.01,XAUUSD,4423.123,4421.381,4421.381,4426.991,-0.11,0,-1.74,,,sl
1926290135,2026-01-05T14:18:01.582000,2026-01-05T14:21:04.361000,buy,0.01,0.01,XAUUSD,4425.573,4429.566,4424.655,4429.566,-0.11,0,4,,,tp
1926290608,2026-01-05T14:18:14.898000,2026-01-05T14:19:09.541000,buy,0.01,0.01,XAUUSD,4425.107,4423.57,4423.57,4427.879,-0.11,0,-1.54,,,sl
1926281914,2026-01-05T14:15:01.260000,2026-01-05T14:15:42.256000,buy,0.01,0.01,XAUUSD,4427.017,4425.169,4425.169,4429.337,-0.11,0,-1.85,,,sl
1926229786,2026-01-05T13:59:09.085000,2026-01-05T14:11:16.949000,buy,0.01,0.01,XAUUSD,4416.903,4427.7080000000005,4411.599,4429.036,-0.11,0,10.81,,,user
1926184551,2026-01-05T13:36:34.238000,2026-01-05T13:48:55.329000,buy,0.01,0.03,XAUUSD,4410.957,4414.414,4406.78,4432.361,-0.33,0,3.45,,,user
1926184551,2026-01-05T13:36:34.238000,2026-01-05T13:47:00.623000,buy,0.01,0.03,XAUUSD,4410.957,4414.3460000000005,4406.78,4432.361,,0,3.39,,,user
1926202912,2026-01-05T13:44:54.214000,2026-01-05T13:45:15.514000,buy,0.01,0.01,XAUUSD,4412.189,4413.52,4407.297,4419.77,-0.11,0,1.33,,,user
1926184551,2026-01-05T13:36:34.238000,2026-01-05T13:37:58.063000,buy,0.01,0.03,XAUUSD,4410.957,4410.102,4406.78,4432.361,,0,-0.86,,,user
1926172639,2026-01-05T13:32:47.755000,2026-01-05T13:34:49.147000,sell,0.02,0.02,XAUUSD,4404.374,4408.536,4408.536,4398.193,-0.22,0,-8.32,,,sl
1926159543,2026-01-05T13:29:48.985000,2026-01-05T13:31:56.719000,sell,0.01,0.01,XAUUSD,4400.595,4404.3730000000005,4405.219,4391.011,-0.11,0,-3.77,,,user
1926148242,2026-01-05T13:26:59.746000,2026-01-05T13:29:10.836000,sell,0.01,0.01,XAUUSD,4405.688,4400.394,4409.356,4400.394,-0.11,0,5.3,,,tp
1926140347,2026-01-05T13:23:57.738000,2026-01-05T13:25:42.369000,sell,0.01,0.01,XAUUSD,4407.292,4405.251,4409.2,4396.051,-0.11,0,2.04,,,user
1926133901,2026-01-05T13:22:48.932000,2026-01-05T13:22:56.931000,buy,0.02,0.02,XAUUSD,4407.306,4404.5560000000005,4405.858,4422.507,-0.22,0,-5.5,,,sl
1926128764,2026-01-05T13:21:24.410000,2026-01-05T13:22:02.694000,buy,0.01,0.01,XAUUSD,4408.722,4406.981,4406.981,4424.169,-0.11,0,-1.74,,,sl
1926103700,2026-01-05T13:09:57.344000,2026-01-05T13:20:05.354000,sell,0.01,0.01,XAUUSD,4408.889,4413.113,4413.113,4400.585,-0.11,0,-4.22,,,sl
1926123209,2026-01-05T13:18:52.635000,2026-01-05T13:19:21.306000,sell,0.01,0.01,XAUUSD,4411.516,4412.552,4412.552,4396.523,-0.11,0,-1.03,,,sl
1926112613,2026-01-05T13:13:13.399000,2026-01-05T13:13:41.228000,sell,0.01,0.01,XAUUSD,4411.568,4409.985,4412.901,4398.07,-0.11,0,1.58,,,user
1926090624,2026-01-05T13:06:57.661000,2026-01-05T13:08:07.708000,buy,0.01,0.01,XAUUSD,4418.827,4413.996,4415.164,4431.234,-0.11,0,-4.83,,,sl
1926092630,2026-01-05T13:07:42.669000,2026-01-05T13:07:49.419000,buy,0.01,0.01,XAUUSD,4417.331,4416.925,4416.925,4429.806,-0.11,0,-0.4,,,sl
1926081124,2026-01-05T13:04:18.084000,2026-01-05T13:05:10.809000,buy,0.01,0.01,XAUUSD,4415.316,4415.612,4412.78,4428.845,-0.11,0,0.29,,,user
1926035790,2026-01-05T12:46:21.481000,2026-01-05T13:01:23.710000,sell,0.01,0.01,XAUUSD,4410.86,4412.391,4412.391,4404.485,-0.11,0,-1.53,,,sl
1925955624,2026-01-05T12:06:40.094000,2026-01-05T12:43:22.365000,sell,0.01,0.01,XAUUSD,4417.139,4408.29,4419.773,4405.811,-0.11,0,8.85,,,user
1925942650,2026-01-05T11:59:55.355000,2026-01-05T12:01:04.812000,sell,0.01,0.01,XAUUSD,4419.353,4421.361,4426.172,4405.056,-0.11,0,-2.01,,,user
1925914179,2026-01-05T11:43:58.797000,2026-01-05T11:59:04.592000,sell,0.01,0.03,XAUUSD,4423.851,4420.482,4428.206,4414.833,-0.33,0,3.37,,,user
1925914179,2026-01-05T11:43:58.797000,2026-01-05T11:47:26.685000,sell,0.01,0.03,XAUUSD,4423.851,4423.068,4428.206,4414.833,,0,0.78,,,user
1925914179,2026-01-05T11:43:58.797000,2026-01-05T11:45:46.609000,sell,0.01,0.03,XAUUSD,4423.851,4423.737,4428.206,4414.833,,0,0.11,,,user
1925901768,2026-01-05T11:39:23.197000,2026-01-05T11:43:21.520000,sell,0.02,0.02,XAUUSD,4422.607,4424.167,4424.167,4414.444,-0.22,0,-3.12,,,sl
1925907886,2026-01-05T11:40:27.466000,2026-01-05T11:40:34.724000,sell,0.02,0.02,XAUUSD,4422.197,4423.013,4423.013,4414.073,-0.22,0,-1.64,,,sl
1925905098,2026-01-05T11:38:21.718000,2026-01-05T11:39:28.703000,sell,0.02,0.02,XAUUSD,4421.834,4422.843,4422.843,4418.236,-0.22,0,-2.02,,,sl
1925898008,2026-01-05T11:35:01.263000,2026-01-05T11:37:06.156000,sell,0.01,0.01,XAUUSD,4420.059,4422.003,4422.003,4413.976,-0.11,0,-1.94,,,sl
1925887746,2026-01-05T11:30:55.500000,2026-01-05T11:32:05.482000,sell,0.01,0.01,XAUUSD,4415.851,4418.029,4418.029,4412.885,-0.11,0,-2.18,,,sl
1925889109,2026-01-05T11:31:16.210000,2026-01-05T11:32:00.609000,sell,0.01,0.01,XAUUSD,4416.035,4417.461,4417.461,4412.311,-0.11,0,-1.42,,,sl
1925863561,2026-01-05T11:25:33.819000,2026-01-05T11:25:43.512000,buy,0.01,0.01,XAUUSD,4426.729,4426.466,4426.466,4432.28,-0.11,0,-0.26,,,sl
1925849777,2026-01-05T11:18:43.938000,2026-01-05T11:25:43.392000,buy,0.01,0.01,XAUUSD,4428.517,4426.348,4426.348,4438.928,-0.11,0,-2.17,,,sl
1925861703,2026-01-05T11:24:41.024000,2026-01-05T11:25:01.582000,buy,0.01,0.01,XAUUSD,4426.818,4428.072,4426.466,4432.425,-0.11,0,1.25,,,user
1925847257,2026-01-05T11:17:44.899000,2026-01-05T11:18:41.106000,buy,0.01,0.01,XAUUSD,4429.567,4427.821,4427.821,4435.007,-0.11,0,-1.75,,,sl
1925849064,2026-01-05T11:18:27.782000,2026-01-05T11:18:31.618000,buy,0.01,0.01,XAUUSD,4428.752,4429.028,4426.376,4433.566,-0.11,0,0.28,,,user
1925840025,2026-01-05T11:15:16.525000,2026-01-05T11:15:26.655000,buy,0.01,0.01,XAUUSD,4433.062,4432.542,4432.542,4438.655,-0.11,0,-0.52,,,sl
1925819380,2026-01-05T11:03:40.597000,2026-01-05T11:04:17.679000,buy,0.01,0.01,XAUUSD,4433.532,4432.59,4432.59,4438.981,-0.11,0,-0.94,,,sl
1925817337,2026-01-05T11:02:47.597000,2026-01-05T11:02:51.020000,buy,0.01,0.01,XAUUSD,4433.367,4432.564,4433.115,4438.945,-0.11,0,-0.81,,,sl
1925809119,2026-01-05T10:58:31.301000,2026-01-05T11:01:40.469000,buy,0.01,0.01,XAUUSD,4435.891,4434.56,4434.56,4439.521,-0.11,0,-1.33,,,sl
1925806977,2026-01-05T10:57:38.107000,2026-01-05T10:58:03.058000,buy,0.01,0.01,XAUUSD,4436.901,4435.888,4435.888,4442.128,-0.11,0,-1.01,,,sl
1925803334,2026-01-05T10:55:16.538000,2026-01-05T10:56:29.511000,buy,0.01,0.01,XAUUSD,4437.83,4438.024,4435.966,4442.949,-0.11,0,0.19,,,user
1925739690,2026-01-05T10:16:05.949000,2026-01-05T10:32:16.433000,buy,0.01,0.01,XAUUSD,4432.672,4436.006,4431.467,4439.193,-0.11,0,3.34,,,user
1925743099,2026-01-05T10:19:05.212000,2026-01-05T10:19:39.038000,buy,0.01,0.01,XAUUSD,4431.773,4432.168,4430.889,4433.741,-0.11,0,0.4,,,user
1925734545,2026-01-05T10:11:33.718000,2026-01-05T10:13:44.660000,buy,0.01,0.01,XAUUSD,4432.296,4433.4580000000005,4431.394,4433.886,-0.11,0,1.16,,,user
1925729799,2026-01-05T10:08:00.270000,2026-01-05T10:09:23.483000,buy,0.01,0.01,XAUUSD,4432.5,4432.752,4431.069,4434.283,-0.11,0,0.25,,,user
1925718025,2026-01-05T10:02:29.394000,2026-01-05T10:02:33.975000,buy,0.01,0.01,XAUUSD,4434.2,4433.644,4433.644,4438.494,-0.11,0,-0.56,,,sl
1925704941,2026-01-05T09:54:16.001000,2026-01-05T09:54:28.576000,buy,0.01,0.01,XAUUSD,4435.833,4435.025000000001,4435.294,4440.15,-0.11,0,-0.8,,,sl
1925671260,2026-01-05T09:36:42.898000,2026-01-05T09:48:22.278000,buy,0.01,0.01,BTCUSD,92534.52,92792.68000000001,92191.4,93139.66,-0.16,0,2.58,,,user
1925693769,2026-01-05T09:47:09.405000,2026-01-05T09:47:38.109000,buy,0.01,0.01,XAUUSD,4435.385,4434.77,4434.77,4436.546,-0.11,0,-0.62,,,sl
1925677013,2026-01-05T09:40:57.100000,2026-01-05T09:42:57.199000,sell,0.01,0.01,XAUUSD,4433.52,4434.7,4434.7,4429.237,-0.11,0,-1.18,,,sl
1925659239,2026-01-05T09:26:05.712000,2026-01-05T09:30:06.555000,buy,0.01,0.01,XAUUSD,4432.711,4432.377,4432.377,4435.886,-0.11,0,-0.33,,,sl
1925642575,2026-01-05T09:15:13.238000,2026-01-05T09:22:54.534000,buy,0.01,0.01,XAUUSD,4430.049,4433.349,4431.057,4435.555,-0.11,0,3.3,,,user
1925639523,2026-01-05T09:14:01.206000,2026-01-05T09:14:07.003000,buy,0.01,0.01,XAUUSD,4429.462,4429.825,4428.577,4433.124,-0.11,0,0.37,,,user
1925636448,2026-01-05T09:12:49.239000,2026-01-05T09:13:09.505000,buy,0.01,0.01,XAUUSD,4427.182,4429.512,4426.071,4430.69,-0.11,0,2.33,,,user
1925634562,2026-01-05T09:11:29.059000,2026-01-05T09:12:16.818000,buy,0.01,0.01,XAUUSD,4426.916,4426.092,4426.427,4428.34,-0.11,0,-0.83,,,sl
1925632237,2026-01-05T09:09:55.103000,2026-01-05T09:10:31.778000,buy,0.01,0.01,XAUUSD,4427.367,4426.943,4426.399,4430.842,-0.11,0,-0.43,,,user
1925618901,2026-01-05T09:03:12.574000,2026-01-05T09:03:21.245000,buy,0.01,0.01,XAUUSD,4429.922,4430.276,4429.478,4433.519,-0.11,0,0.36,,,user
1925608987,2026-01-05T08:56:06.965000,2026-01-05T08:58:01.025000,buy,0.01,0.01,XAUUSD,4431.56,4431.819,4430.325,4432.898,-0.11,0,0.26,,,user
1925582594,2026-01-05T08:40:57.143000,2026-01-05T08:43:40.933000,buy,0.01,0.01,XAUUSD,4427.403,4429.958,4426.357,4429.958,-0.11,0,2.56,,,tp
1925553987,2026-01-05T08:25:02.928000,2026-01-05T08:28:18.386000,buy,0.01,0.01,XAUUSD,4428.498,4429.503,4425.91,4431.587,-0.11,0,1,,,user
1925502271,2026-01-05T07:57:18.875000,2026-01-05T07:59:02.233000,buy,0.01,0.01,XAUUSD,4421.79,4421.77,4420.621,4423.581,-0.11,0,-0.02,,,user
1925192614,2026-01-05T04:59:29.468000,2026-01-05T05:02:14.293000,buy,0.01,0.01,XAUUSD,4404.515,4405.708,4403.525,4405.708,-0.11,0,1.19,,,tp
1925184672,2026-01-05T04:52:49.545000,2026-01-05T04:58:56.176000,buy,0.01,0.02,XAUUSD,4404.361,4405.589,4403.415,4405.589,-0.22,0,1.23,,,tp
1925184672,2026-01-05T04:52:49.545000,2026-01-05T04:57:28.272000,buy,0.01,0.02,XAUUSD,4404.361,4404.535,4403.415,4405.589,,0,0.18,,,user
1925189422,2026-01-05T04:56:27.521000,2026-01-05T04:56:37.214000,buy,0.01,0.01,XAUUSD,4403.843,4404.227,4403.168,,-0.11,0,0.39,,,user
1925187994,2026-01-05T04:55:18.275000,2026-01-05T04:55:33.488000,buy,0.01,0.01,XAUUSD,4403.756,4404.177,4402.873,,-0.11,0,0.42,,,user
1925176755,2026-01-05T04:47:42.877000,2026-01-05T04:50:07.234000,buy,0.01,0.02,XAUUSD,4406.31,4407.415,4405.589,4407.415,-0.22,0,1.11,,,tp
1925176755,2026-01-05T04:47:42.877000,2026-01-05T04:48:28.573000,buy,0.01,0.02,XAUUSD,4406.31,4406.637,4405.589,4407.415,,0,0.33,,,user
1925164964,2026-01-05T04:39:03.561000,2026-01-05T04:39:31.508000,buy,0.01,0.01,XAUUSD,4405.23,4404.237,4404.438,,-0.11,0,-0.99,,,sl
1925163300,2026-01-05T04:37:21.488000,2026-01-05T04:38:16.381000,buy,0.01,0.01,XAUUSD,4405.415,4405.763,4404.557,4406.502,-0.11,0,0.34,,,user
1925154278,2026-01-05T04:30:08.042000,2026-01-05T04:36:39.645000,sell,0.01,0.01,XAUUSD,4404.71,4406.621,4406.621,4402.295,-0.11,0,-1.91,,,sl
1925148797,2026-01-05T04:25:19.713000,2026-01-05T04:28:13.583000,sell,0.01,0.01,XAUUSD,4404.787,4405.1410000000005,4406.105,4403.168,-0.11,0,-0.35,,,user
1925132160,2026-01-05T04:13:21.978000,2026-01-05T04:14:02.676000,sell,0.01,0.01,XAUUSD,4400,4399.294,4400.941,,-0.11,0,0.71,,,user
1925126396,2026-01-05T04:09:08.284000,2026-01-05T04:12:06.729000,sell,0.01,0.02,XAUUSD,4402.416,4400.926,4403.581,4398.291,-0.22,0,1.49,,,user
1925126396,2026-01-05T04:09:08.284000,2026-01-05T04:09:31.214000,sell,0.01,0.02,XAUUSD,4402.416,4401.948,4403.581,4398.291,,0,0.47,,,user
1925124190,2026-01-05T04:07:30.586000,2026-01-05T04:08:46.944000,sell,0.01,0.02,XAUUSD,4403.263,4403.113,4404.712,,-0.22,0,0.15,,,user
1925124190,2026-01-05T04:07:30.586000,2026-01-05T04:08:04.773000,sell,0.01,0.02,XAUUSD,4403.263,4402.673,4404.712,,,0,0.59,,,user
1925111135,2026-01-05T04:02:08.277000,2026-01-05T04:04:48.845000,sell,0.01,0.01,XAUUSD,4400.867,4402.366,4402.21,4396.404,-0.11,0,-1.5,,,sl
1925108309,2026-01-05T04:00:54.823000,2026-01-05T04:01:01.056000,sell,0.01,0.01,XAUUSD,4399.223,4400.7660000000005,4400.516,,-0.11,0,-1.55,,,sl
1925102871,2026-01-05T03:59:19.371000,2026-01-05T03:59:29.062000,buy,0.01,0.01,XAUUSD,4402.64,4402.233,4402.233,,-0.11,0,-0.41,,,sl
1925100421,2026-01-05T03:58:16.690000,2026-01-05T03:58:28.837000,buy,0.01,0.01,XAUUSD,4404.222,4403.661,4403.661,,-0.11,0,-0.56,,,sl
1925097882,2026-01-05T03:57:07.140000,2026-01-05T03:57:17.587000,buy,0.01,0.01,XAUUSD,4405.02,4403.854,4403.854,,-0.11,0,-1.17,,,sl
1925078430,2026-01-05T03:41:06.240000,2026-01-05T03:48:19.554000,buy,0.01,0.01,XAUUSD,4408.884,4407.882,4407.882,4422.307,-0.11,0,-1,,,sl
1925070336,2026-01-05T03:35:38.082000,2026-01-05T03:36:41.668000,buy,0.01,0.01,XAUUSD,4404.076,4405.787,4403.679,4405.787,-0.11,0,1.71,,,tp
1925065798,2026-01-05T03:33:03.697000,2026-01-05T03:34:12.603000,buy,0.01,0.01,XAUUSD,4404.407,4405.682,4402.806,4405.839,-0.11,0,1.27,,,user
1925062736,2026-01-05T03:31:31.516000,2026-01-05T03:31:58.608000,buy,0.01,0.01,XAUUSD,4405.56,4403.981,4404.4,,-0.11,0,-1.58,,,sl
1925058503,2026-01-05T03:29:04.803000,2026-01-05T03:29:26.300000,buy,0.01,0.01,XAUUSD,4406.681,4407.417,4406.145,,-0.11,0,0.74,,,user
1925054553,2026-01-05T03:27:16.165000,2026-01-05T03:27:37.958000,buy,0.01,0.01,XAUUSD,4407.54,4406.174,4406.469,,-0.11,0,-1.37,,,sl
1925049342,2026-01-05T03:23:23.706000,2026-01-05T03:27:33.384000,buy,0.01,0.01,XAUUSD,4409.401,4406.582,4406.582,4416.9,-0.11,0,-2.82,,,sl
1925028427,2026-01-05T03:08:57.416000,2026-01-05T03:09:01.521000,buy,0.01,0.01,XAUUSD,4410.917,4410.179,4410.179,,-0.11,0,-0.74,,,sl
